regiao,nome_vendedor,nome_produto,total_vendas_brl,quantidade_vendida
Norte,Denise Ramos,Travesseiro de Espuma Viscoelástica,492200.39,745
Norte,Bruna Lima,Máquina de Costura Doméstica,491224.13,98
Norte,Igor Carvalho,Cômoda 4 Gavetas,490594.72000000003,165
Norte,Bruna Lima,Kit Ferramentas Completo,490593.21,123
Norte,Elias Barbosa,Barbeador Elétrico,490318.43000000005,92
Norte,Kleber Esteves,Kit de Jardinagem,490205.88,1086
Norte,Igor Carvalho,Panela de Pressão Elétrica,490123.59,352
Norte,Heloísa Britto,Jaqueta Motoqueiro Couro,490121.43999999994,191
Norte,Bruna Lima,Barbeador Elétrico,490084.69,77
Norte,Kleber Esteves,Saco de Dormir Ultraleve,489916.0,55
Norte,Igor Carvalho,Bomba Submersa,487217.52,94
Norte,Heloísa Britto,Alarme Automotivo,485817.97,76
Norte,Guilherme Alves,Kit Lâmpadas LED Inteligentes,484647.07,121
Norte,Fernanda Silveira,Smartwatch Esportivo,483800.72,140
Norte,Elias Barbosa,Lavadora de Alta Pressão,483621.02,253
Norte,Heloísa Britto,Faqueiro Inox 24 Peças,480557.5,359
Norte,Heloísa Britto,Kit Ferramentas Completo,480208.58999999997,134
Norte,Caio Mendes,Furadeira de Impacto,479963.37,209
Norte,Igor Carvalho,Microfone Condensador USB,479116.31,757
Norte,Kleber Esteves,Sofá 3 Lugares Reclinável,478532.98,606
Norte,Janaína Dantas,Ventilador de Torre,478318.08,68
Norte,Igor Carvalho,Lava-Louças Compacta,478199.13,660
Norte,Kleber Esteves,Máquina de Lavar 12kg,477751.55,80
Norte,Heloísa Britto,Travesseiro de Espuma Viscoelástica,477422.95,803
Norte,Bruna Lima,Air Fryer 4L,477301.92,345
Norte,Kleber Esteves,Barraca de Camping 4 Pessoas,477150.49,827
Norte,Guilherme Alves,Guarda-Roupa Casal,476478.39999999997,97
Norte,Heloísa Britto,GPS Automotivo,472525.5,131
Norte,Igor Carvalho,Chaleira Elétrica,472425.86000000004,95
Norte,Janaína Dantas,Capacete de Moto Esportivo,469816.02999999997,125
Norte,Guilherme Alves,Cozinha Compacta,468118.16000000003,166
Norte,Elias Barbosa,Teclado Mecânico RGB,467901.59,849
Norte,Denise Ramos,Barbeador Elétrico,467683.04,71
Norte,Guilherme Alves,Banco de Jardim de Madeira,466649.68,105
Norte,Fernanda Silveira,Polidor de Carro Elétrico,466411.33999999997,111
Norte,Denise Ramos,Kit Sobrevivência Aventura,465427.47,979
Norte,Caio Mendes,Máquina de Lavar 12kg,461197.91000000003,82
Norte,Elias Barbosa,Faqueiro Inox 24 Peças,459227.94,337
Norte,Janaína Dantas,Cozinha Compacta,456168.58,212
Norte,Guilherme Alves,Travesseiro de Espuma Viscoelástica,456082.68,680
Norte,Bruna Lima,Roçadeira a Gasolina,455841.87,232
Norte,Heloísa Britto,Lavadora de Alta Pressão,454365.19,213
Norte,Igor Carvalho,Jaqueta Motoqueiro Couro,452403.29,190
Norte,Janaína Dantas,Barbeador Elétrico,452005.15,68
Norte,Caio Mendes,Bicicleta Ergométrica,451334.0,89
Norte,Guilherme Alves,Smartwatch Esportivo,450963.76,139
Norte,Igor Carvalho,Barraca de Camping 4 Pessoas,450947.51,799
Norte,Bruna Lima,Caixa de Som Portátil,449265.36,239
Norte,Igor Carvalho,Faqueiro Inox 24 Peças,449237.52,399
Norte,Denise Ramos,Banco de Jardim de Madeira,448761.05,82
Norte,Igor Carvalho,Purificador de Água,448171.57999999996,252
Norte,Janaína Dantas,Torneira Gourmet Flexível,446350.19,2955
Norte,Fernanda Silveira,Motor de Popa,445334.4,101
Norte,Denise Ramos,Central Multimídia Android,444975.84,248
Norte,Denise Ramos,Balança Digital Bioimpedância,444790.17,144
Norte,Caio Mendes,Air Fryer 4L,443650.57,356
Norte,Guilherme Alves,Lavadora de Alta Pressão,439598.51,203
Norte,Denise Ramos,Webcam Full HD,438907.33,71
Norte,Elias Barbosa,Capa de Carro Protetora,438548.25,334
Norte,Janaína Dantas,Capa de Carro Protetora,437204.76,371
Norte,Denise Ramos,Cozinha Compacta,435389.16000000003,155
Norte,Kleber Esteves,Lavadora de Alta Pressão,434834.70999999996,197
Norte,Kleber Esteves,Kit Ferramentas Completo,434416.29,114
Norte,Elias Barbosa,Mesa de Centro Moderna,434283.38,106
Norte,Bruna Lima,Calça Jeans Motoqueiro,433754.99,64
Norte,Fernanda Silveira,Cômoda 4 Gavetas,433365.81,159
Norte,Igor Carvalho,Sensor de Estacionamento,433163.54,134
Norte,Kleber Esteves,Geladeira Frost Free,431237.49,155
Norte,Heloísa Britto,Pistola de Pintura Elétrica,430380.72,61
Norte,Heloísa Britto,Ar Condicionado Split 9000 BTUs,430133.62,194
Norte,Janaína Dantas,Bomba Submersa,429756.76,96
Norte,Janaína Dantas,Fechadura Digital Biométrica,429642.69999999995,148
Norte,Igor Carvalho,Cadeira de Escritório Ergonômica,426650.5,363
Norte,Elias Barbosa,Câmera de Ré para Carro,426450.82,162
Norte,Elias Barbosa,Cantil Térmico,424639.44,116
Norte,Bruna Lima,Serra Elétrica Circular,424010.95,121
Norte,Fernanda Silveira,Câmera Digital Profissional,423516.93,93
Norte,Elias Barbosa,Aspirador de Pó Robô,422012.05,229
Norte,Janaína Dantas,Teclado Mecânico RGB,420994.51,674
Norte,Fernanda Silveira,Air Fryer 4L,420331.88,307
Norte,Heloísa Britto,Guarda-Roupa Casal,420143.65,82
Norte,Denise Ramos,Panela de Pressão Elétrica,419776.43,255
Norte,Janaína Dantas,Polidor de Carro Elétrico,418926.85,97
Norte,Janaína Dantas,Kit de Jardinagem,418612.91000000003,1036
Norte,Igor Carvalho,Corda de Escalada,418458.84,1893
Norte,Heloísa Britto,Fone de Ouvido Bluetooth,418393.24,168
Norte,Janaína Dantas,Fone de Ouvido Bluetooth,417310.11,121
Norte,Igor Carvalho,Lixadeira Orbital,417185.41,562
Norte,Igor Carvalho,Kit de Jardinagem,416065.79000000004,825
Norte,Kleber Esteves,Lixadeira Orbital,415997.35,461
Norte,Kleber Esteves,Corda de Escalada,415694.72,1839
Norte,Elias Barbosa,Aspirador de Água e Pó,415621.61,88
Norte,Caio Mendes,Grill Elétrico Multiúso,415488.98,1202
Norte,Caio Mendes,Mangueira de Jardim Flexível,415396.1,161
Norte,Elias Barbosa,Motor de Popa,415132.55,53
Norte,Kleber Esteves,Teclado Mecânico RGB,415090.63,644
Norte,Caio Mendes,Guarda-Roupa Casal,414732.94,73
Norte,Igor Carvalho,Grill Elétrico Multiúso,413969.39,1285
Norte,Heloísa Britto,Cooktop 5 Bocas,413871.56,133
Norte,Caio Mendes,Kit de Jardinagem,413306.0,915
Norte,Caio Mendes,Bomba Submersa,413151.67000000004,112
Norte,Fernanda Silveira,Drone com Câmera 4K,413084.75,142
Norte,Denise Ramos,Jaqueta Motoqueiro Couro,412462.54000000004,166
Norte,Caio Mendes,Faqueiro Inox 24 Peças,409346.51,329
Norte,Igor Carvalho,Sofá 3 Lugares Reclinável,409139.08999999997,441
Norte,Caio Mendes,Alarme Automotivo,408874.22,83
Norte,Guilherme Alves,Cômoda 4 Gavetas,407906.3,136
Norte,Caio Mendes,Serra Tico-Tico,406799.01,228
Norte,Igor Carvalho,Kit Sobrevivência Aventura,406485.33999999997,747
Norte,Guilherme Alves,Armário Multiuso,405839.74,113
Norte,Fernanda Silveira,Kit Sobrevivência Aventura,403487.24,880
Norte,Bruna Lima,Assadeira de Vidro,399276.19,73
Norte,Fernanda Silveira,Barraca de Camping 4 Pessoas,397474.32999999996,967
Norte,Caio Mendes,Torneira Gourmet Flexível,397204.0,2460
Norte,Elias Barbosa,Polidor de Carro Elétrico,393843.63,106
Norte,Heloísa Britto,Forno Microondas Digital,393428.22,98
Norte,Igor Carvalho,Aspirador de Água e Pó,392927.64,75
Norte,Elias Barbosa,Máquina de Lavar 12kg,392651.06,77
Norte,Fernanda Silveira,Pipoca Elétrica,391179.72000000003,473
Norte,Janaína Dantas,Cômoda 4 Gavetas,389530.27,163
Norte,Kleber Esteves,Webcam Full HD,389064.46,70
Norte,Denise Ramos,Lixadeira Orbital,388863.33999999997,393
Norte,Fernanda Silveira,Lixadeira Orbital,388407.3,390
Norte,Janaína Dantas,Travesseiro de Espuma Viscoelástica,388264.75,670
Norte,Heloísa Britto,Câmera de Ré para Carro,385491.62,140
Norte,Caio Mendes,Impressora Multifuncional,385305.3,161
Norte,Kleber Esteves,Bomba Submersa,385169.69,90
Norte,Janaína Dantas,Faqueiro Inox 24 Peças,385030.02,259
Norte,Bruna Lima,Umidificador de Ar,384561.88,89
Norte,Kleber Esteves,Ventilador de Torre,384409.7,33
Norte,Caio Mendes,Máquina de Costura Doméstica,384409.05,76
Norte,Elias Barbosa,Lixadeira Orbital,383975.11,488
Norte,Bruna Lima,Banco de Jardim de Madeira,383858.98,73
Norte,Janaína Dantas,Jaqueta Motoqueiro Couro,382547.76,169
Norte,Bruna Lima,Torneira Gourmet Flexível,382113.21,2387
Norte,Guilherme Alves,Air Fryer 4L,381972.25,297
Norte,Bruna Lima,Projetor Portátil,381916.22000000003,73
Norte,Fernanda Silveira,Máquina de Lavar 12kg,381865.42,64
Norte,Denise Ramos,Câmera Digital Profissional,379434.89,87
Norte,Fernanda Silveira,Roçadeira a Gasolina,379290.13,188
Norte,Fernanda Silveira,Central Multimídia Android,377215.74,282
Norte,Guilherme Alves,Microfone Condensador USB,376882.26,747
Norte,Heloísa Britto,Banco de Jardim de Madeira,376639.11,149
Norte,Elias Barbosa,Central Multimídia Android,374490.74,244
Norte,Kleber Esteves,Purificador de Água,373009.21,176
Norte,Kleber Esteves,Pipoca Elétrica,371633.07,490
Norte,Caio Mendes,Corda de Escalada,371364.26,2047
Norte,Fernanda Silveira,Sanduicheira Grill,370902.4,130
Norte,Janaína Dantas,Corda de Escalada,369871.31,1484
Norte,Kleber Esteves,Travesseiro de Espuma Viscoelástica,369792.63,535
Norte,Denise Ramos,Liquidificador Turbo,369154.87,68
Norte,Caio Mendes,Webcam Full HD,368504.23000000004,51
Norte,Denise Ramos,Fechadura Digital Biométrica,367233.36,76
Norte,Guilherme Alves,Kit de Jardinagem,367203.26,704
Norte,Elias Barbosa,"Monitor Gamer 27""",365277.12,881
Norte,Guilherme Alves,Impressora Multifuncional,364824.77,105
Norte,Kleber Esteves,Sensor de Estacionamento,363931.64,134
Norte,Guilherme Alves,Furadeira de Impacto,363298.28,143
Norte,Denise Ramos,Corda de Escalada,362332.07,1662
Norte,Fernanda Silveira,Cooktop 5 Bocas,362238.39,140
Norte,Elias Barbosa,Ar Condicionado Split 9000 BTUs,357393.83,140
Norte,Elias Barbosa,Impressora Multifuncional,356900.59,120
Norte,Heloísa Britto,Capacete de Moto Esportivo,354685.33999999997,155
Norte,Janaína Dantas,Filtro de Barro Tradicional,353748.64,135
Norte,Guilherme Alves,Calça Jeans Motoqueiro,351341.79000000004,71
Norte,Denise Ramos,Grill Elétrico Multiúso,351212.06,1109
Norte,Bruna Lima,Kit Sobrevivência Aventura,351174.08,860
Norte,Fernanda Silveira,Corda de Escalada,350390.72,1953
Norte,Guilherme Alves,Alarme Automotivo,349481.14,92
Norte,Elias Barbosa,Headset Gamer Surround,348761.92,87
Norte,Fernanda Silveira,Kit Limpeza Automotiva,347637.89,4034
Norte,Janaína Dantas,Banco de Jardim de Madeira,346358.22,63
Norte,Bruna Lima,Saco de Dormir Ultraleve,345044.58,57
Norte,Fernanda Silveira,Purificador de Água,345009.7,130
Norte,Kleber Esteves,Grill Elétrico Multiúso,344893.45,917
Norte,Igor Carvalho,Fone de Ouvido Bluetooth,344793.99,95
Norte,Heloísa Britto,Torneira Gourmet Flexível,342435.86,2797
Norte,Kleber Esteves,Headset Gamer Surround,341842.94,128
Norte,Kleber Esteves,Kit Limpeza Automotiva,341735.24,4731
Norte,Janaína Dantas,Lava-Louças Compacta,339433.65,490
Norte,Guilherme Alves,Echo Dot 4ª Geração,338528.12,212
Norte,Guilherme Alves,Balança Digital Bioimpedância,337884.08,96
Norte,Denise Ramos,Mouse Gamer Óptico,337306.92,126
Norte,Bruna Lima,Central Multimídia Android,336214.3,153
Norte,Guilherme Alves,Lixadeira Orbital,335098.96,326
Norte,Fernanda Silveira,Bomba Submersa,334129.82,67
Norte,Kleber Esteves,Ar Condicionado Split 9000 BTUs,332438.38,170
Norte,Bruna Lima,Corda de Escalada,332245.19,1692
Norte,Caio Mendes,Cooktop 5 Bocas,331328.27,102
Norte,Denise Ramos,Kit Limpeza Automotiva,329771.97000000003,4026
Norte,Guilherme Alves,Sensor de Estacionamento,327636.86,64
Norte,Caio Mendes,Motor de Popa,325720.28,46
Norte,Denise Ramos,Echo Dot 4ª Geração,325333.66,126
Norte,Kleber Esteves,Torneira Gourmet Flexível,321513.67,2290
Norte,Elias Barbosa,Torneira Gourmet Flexível,321302.31,2542
Norte,Caio Mendes,Cantil Térmico,321123.64,86
Norte,Elias Barbosa,Mangueira de Jardim Flexível,320646.47,131
Norte,Elias Barbosa,Fone de Ouvido Bluetooth,319994.81,118
Norte,Kleber Esteves,Cozinha Compacta,319687.67,114
Norte,Heloísa Britto,Tábua de Passar Roupa,319059.07,100
Norte,Fernanda Silveira,Esmerilhadeira Angular,318959.14,139
Norte,Janaína Dantas,Cantil Térmico,318736.82,134
Norte,Fernanda Silveira,Furadeira de Impacto,315350.83999999997,153
Norte,Elias Barbosa,Lava-Louças Compacta,315056.17000000004,712
Norte,Elias Barbosa,Air Fryer 4L,314522.33,219
Norte,Janaína Dantas,Balança Digital Bioimpedância,314287.81,87
Norte,Guilherme Alves,Capacete de Moto Esportivo,311220.89,99
Norte,Janaína Dantas,Impressora Multifuncional,310770.73,92
Norte,Kleber Esteves,Central Multimídia Android,309758.43,171
Norte,Guilherme Alves,Torneira Gourmet Flexível,309702.84,1979
Norte,Kleber Esteves,Kit Sobrevivência Aventura,307639.75,584
Norte,Kleber Esteves,Furadeira de Impacto,306152.04,191
Norte,Denise Ramos,Cômoda 4 Gavetas,306143.12,104
Norte,Igor Carvalho,Cooktop 5 Bocas,306120.08999999997,117
Norte,Elias Barbosa,Liquidificador Turbo,304763.8,75
Norte,Heloísa Britto,Kit Limpeza Automotiva,304664.77,3522
Norte,Caio Mendes,Câmera Digital Profissional,303924.64,52
Norte,Kleber Esteves,Roçadeira a Gasolina,303768.70999999996,152
Norte,Fernanda Silveira,Faqueiro Inox 24 Peças,302826.39,290
Norte,Bruna Lima,Kit de Jardinagem,302718.19,602
Norte,Guilherme Alves,Sanduicheira Grill,302571.5,80
Norte,Fernanda Silveira,Torneira Gourmet Flexível,302378.94,1838
Norte,Elias Barbosa,Filtro de Barro Tradicional,301324.31,110
Norte,Elias Barbosa,Travesseiro de Espuma Viscoelástica,298653.72,690
Norte,Denise Ramos,Máquina de Costura Doméstica,296476.20999999996,75
Norte,Caio Mendes,Geladeira Frost Free,295094.55,79
Norte,Igor Carvalho,Geladeira Frost Free,294783.4,91
Norte,Guilherme Alves,Kit Ferramentas Completo,293024.44,110
Norte,Kleber Esteves,Jaqueta Motoqueiro Couro,292991.33999999997,125
Norte,Elias Barbosa,Kit de Jardinagem,292250.01,574
Norte,Kleber Esteves,Smartwatch Esportivo,285698.8,84
Norte,Elias Barbosa,Jaqueta Motoqueiro Couro,284714.06,111
Norte,Elias Barbosa,Corda de Escalada,284210.42,1160
Norte,Denise Ramos,Furadeira de Impacto,283921.25,108
Norte,Janaína Dantas,Projetor Portátil,283628.28,49
Norte,Caio Mendes,Polidor de Carro Elétrico,283060.9,98
Norte,Caio Mendes,Jaqueta Motoqueiro Couro,282738.55,111
Norte,Bruna Lima,Faqueiro Inox 24 Peças,281403.69,223
Norte,Caio Mendes,Cozinha Compacta,279738.21,158
Norte,Caio Mendes,Pipoca Elétrica,276657.32,268
Norte,Elias Barbosa,Câmera Digital Profissional,276306.79,57
Norte,Caio Mendes,Fone de Ouvido Bluetooth,275670.19,95
Norte,Igor Carvalho,Botas de Moto Impermeáveis,271296.73,142
Norte,Bruna Lima,Capacete de Moto Esportivo,270866.63,102
Norte,Bruna Lima,Guarda-Roupa Casal,268755.85,46
Norte,Guilherme Alves,Pipoca Elétrica,267958.18,354
Norte,Heloísa Britto,Kit Sobrevivência Aventura,266088.42,512
Norte,Denise Ramos,Fone de Ouvido Bluetooth,264792.08999999997,163
Norte,Caio Mendes,Tábua de Passar Roupa,264657.04000000004,84
Norte,Kleber Esteves,Panela de Pressão Elétrica,264458.05,165
Norte,Guilherme Alves,Ar Condicionado Split 9000 BTUs,264226.20999999996,106
Norte,Fernanda Silveira,Forno Microondas Digital,263485.26,78
Norte,Guilherme Alves,Webcam Full HD,262183.62,46
Norte,Fernanda Silveira,Cadeira de Escritório Ergonômica,261521.08000000002,213
Norte,Elias Barbosa,Bomba Submersa,261518.68,52
Norte,Fernanda Silveira,Fone de Ouvido Bluetooth,260345.44,83
Norte,Fernanda Silveira,Pneu Aro 16,258709.8,114
Norte,Fernanda Silveira,Luvas de Proteção Moto,258656.23,88
Norte,Elias Barbosa,Abajur de Chão Decorativo,258079.42,72
Norte,Denise Ramos,Kit Ferramentas Completo,255321.14,62
Norte,Guilherme Alves,Kit Limpeza Automotiva,251418.96,3517
Norte,Fernanda Silveira,Filtro de Barro Tradicional,241940.41999999998,94
Norte,Heloísa Britto,Cozinha Compacta,239736.54,89
Norte,Igor Carvalho,Esmerilhadeira Angular,232188.91999999998,111
Norte,Heloísa Britto,Air Fryer 4L,232137.16,291
Norte,Bruna Lima,Trena a Laser,232030.7,48
Norte,Kleber Esteves,Fone de Ouvido Bluetooth,231515.05,64
Norte,Denise Ramos,Purificador de Água,228036.94999999998,191
Norte,Fernanda Silveira,Calça Jeans Motoqueiro,224249.21,29
Norte,Denise Ramos,Cantil Térmico,223596.11000000002,93
Norte,Elias Barbosa,Pipoca Elétrica,219349.68,213
Norte,Kleber Esteves,Capacete de Moto Esportivo,215085.74,56
Norte,Igor Carvalho,Torneira Gourmet Flexível,213562.89,1386
Norte,Fernanda Silveira,Kit Lâmpadas LED Inteligentes,211957.21,41
Norte,Janaína Dantas,Ferro de Passar a Vapor,204868.45,27
Norte,Caio Mendes,Central Multimídia Android,204282.07,96
Norte,Igor Carvalho,Bateria Portátil Power Bank,201052.25,101
Norte,Denise Ramos,Kit Lâmpadas LED Inteligentes,199241.01,55
Norte,Janaína Dantas,Máquina de Costura Doméstica,198199.66,54
Norte,Caio Mendes,Luvas de Proteção Moto,192852.47,70
Norte,Kleber Esteves,Esmerilhadeira Angular,192132.41999999998,163
Norte,Igor Carvalho,Polidor de Carro Elétrico,191621.0,56
Norte,Kleber Esteves,Liquidificador Turbo,187633.06,35
Norte,Heloísa Britto,Corda de Escalada,177898.37,710
Norte,Janaína Dantas,Kit Limpeza Automotiva,177379.72,2619
Norte,Denise Ramos,Geladeira Frost Free,177229.34,86
Norte,Janaína Dantas,Barraca de Camping 4 Pessoas,175352.34,393
Norte,Elias Barbosa,Barraca de Camping 4 Pessoas,169886.48,296
Norte,Bruna Lima,Câmera Digital Profissional,164215.25,33
Norte,Kleber Esteves,Air Fryer 4L,159561.84,166
Norte,Bruna Lima,Kit Limpeza Automotiva,157983.53,1683
Norte,Igor Carvalho,Kit Limpeza Automotiva,155833.97,2362
Norte,Denise Ramos,Torneira Gourmet Flexível,145611.06,879
Norte,Elias Barbosa,Kit Limpeza Automotiva,134786.65,1717
Norte,Bruna Lima,Travesseiro de Espuma Viscoelástica,127923.54000000001,199
Norte,Elias Barbosa,Batedeira Planetária,106408.59,25
Norte,Caio Mendes,Kit Limpeza Automotiva,100339.34,1433
Norte,Heloísa Britto,Cantil Térmico,85327.6,73
Sudeste,Elias Barbosa,Calça Jeans Motoqueiro,2461409.26,326
Sudeste,Elias Barbosa,Bicicleta Ergométrica,2379629.7,268
Sudeste,Igor Carvalho,Ventilador de Torre,2159891.26,188
Sudeste,Bruna Lima,Serra Elétrica Circular,2146909.03,391
Sudeste,Elias Barbosa,GPS Automotivo,2026298.94,449
Sudeste,Heloísa Britto,Pistola de Pintura Elétrica,1897670.78,206
Sudeste,Janaína Dantas,Ventilador de Torre,1812113.55,158
Sudeste,Janaína Dantas,Vaso Sanitário com Caixa Acoplada,1789526.92,173
Sudeste,Denise Ramos,Trena a Laser,1782161.06,314
Sudeste,Caio Mendes,Calça Jeans Motoqueiro,1725041.2,241
Sudeste,Elias Barbosa,Tapete Geométrico,1654892.81,268
Sudeste,Fernanda Silveira,Tapete Geométrico,1653183.97,273
Sudeste,Igor Carvalho,Luvas de Proteção Moto,1652944.17,417
Sudeste,Caio Mendes,Saco de Dormir Ultraleve,1587873.54,181
Sudeste,Heloísa Britto,Fechadura Digital Biométrica,1569055.06,360
Sudeste,Elias Barbosa,Vaso Sanitário com Caixa Acoplada,1563725.23,150
Sudeste,Bruna Lima,Roteador Wi-Fi 6,1555341.2,434
Sudeste,Kleber Esteves,Ventilador de Torre,1548323.47,141
Sudeste,Igor Carvalho,Mesa de Jantar 4 Cadeiras,1542499.91,489
Sudeste,Caio Mendes,Chaleira Elétrica,1527369.74,241
Sudeste,Janaína Dantas,Serra Elétrica Circular,1521499.93,261
Sudeste,Denise Ramos,Lanterna Tática LED,1513271.39,595
Sudeste,Janaína Dantas,Batedeira Planetária,1490591.02,198
Sudeste,Caio Mendes,Fechadura Digital Biométrica,1479705.7,313
Sudeste,Guilherme Alves,Cama Box Queen Size,1456569.78,289
Sudeste,Heloísa Britto,Chuveiro Elétrico Digital,1451952.52,213
Sudeste,Igor Carvalho,Pistola de Pintura Elétrica,1404234.5,183
Sudeste,Heloísa Britto,GPS Automotivo,1403109.05,312
Sudeste,Janaína Dantas,Roteador Wi-Fi 6,1396031.16,320
Sudeste,Kleber Esteves,Liquidificador Turbo,1380343.88,274
Sudeste,Denise Ramos,Fechadura Digital Biométrica,1375930.6,343
Sudeste,Guilherme Alves,Abajur de Chão Decorativo,1367923.59,173
Sudeste,Denise Ramos,Serra Elétrica Circular,1352937.89,239
Sudeste,Heloísa Britto,Bússola Profissional,1331687.04,1220
Sudeste,Denise Ramos,GPS Automotivo,1326602.04,294
Sudeste,Igor Carvalho,Chaleira Elétrica,1321317.73,190
Sudeste,Heloísa Britto,Motor de Popa,1318624.3399999999,181
Sudeste,Igor Carvalho,Microfone Condensador USB,1310692.76,1726
Sudeste,Denise Ramos,Abajur de Chão Decorativo,1303184.7,131
Sudeste,Elias Barbosa,Chaleira Elétrica,1302490.01,216
Sudeste,Igor Carvalho,Fechadura Digital Biométrica,1298547.1,288
Sudeste,Kleber Esteves,Lanterna Tática LED,1290784.46,517
Sudeste,Fernanda Silveira,Pistola de Pintura Elétrica,1280238.52,137
Sudeste,Kleber Esteves,Teclado Mecânico RGB,1280158.51,1632
